id,date,home_team,away_team,rank_change_home,rank_change_away,home_goals_mean,home_goals_mean_l5,home_goals_suf_mean,home_goals_suf_mean_l5,home_rank_mean,home_rank_mean_l5,home_points_mean,home_points_mean_l5,away_goals_mean,away_goals_mean_l5,away_goals_suf_mean,away_goals_suf_mean_l5,away_rank_mean,away_rank_mean_l5,away_points_mean,away_points_mean_l5,match_type
2335,2021-10-12,Serbia,Azerbaijan,-1.0,5.0,1.7142857142857142,2.0,1.1428571428571428,0.6,57.8,61.4,56.97000000000003,3.0699999999999363,0.7272727272727273,0.4,1.4545454545454546,2.0,74.42424242424242,75.6,-48.539999999999964,-10.069999999999936,Friendly
3975,2023-10-12,Latvia,Armenia,2.0,1.0,1.0188679245283019,0.6,1.6415094339622642,2.6,95.43396226415095,41.8,-25.809999999999945,-20.769999999999982,1.3,1.8,2.04,1.4,74.6,63.0,25.59999999999991,20.839999999999918,Friendly
387,2019-03-20,Germany,Serbia,0.0,2.0,1.3333333333333333,1.6,1.3333333333333333,1.6,15.833333333333334,18.8,-6.0,-6.0,1.8333333333333333,2.0,0.6666666666666666,0.8,65.16666666666667,52.8,12.0,12.0,Competition
4108,2023-11-16,Japan,Myanmar,-1.0,-3.0,2.2153846153846155,4.4,0.7846153846153846,1.0,60.261538461538464,39.2,213.20000000000005,16.610000000000127,0.9230769230769231,1.6,2.3846153846153846,0.2,137.5897435897436,180.4,-87.53999999999996,6.050000000000068,Friendly
269,2018-11-20,Portugal,Poland,0.0,3.0,1.6,1.6,0.8,0.8,20.2,20.2,17.0,17.0,1.0,1.0,1.5,1.5,19.25,19.25,-1.0,-1.0,Friendly
1692,2021-03-30,Iran,Syria,0.0,0.0,2.35,3.8,0.6,0.8,87.05,96.8,21.0,-30.0,1.1538461538461537,1.0,1.3461538461538463,1.0,102.1923076923077,94.6,-15.0,21.0,Competition
837,2019-09-07,Lithuania,Ukraine,-2.0,1.0,0.6,0.8,2.3,2.2,51.6,69.0,-28.0,-15.0,1.375,1.6,0.75,0.2,40.0,49.2,25.0,3.0,Friendly
435,2019-03-23,Senegal,Madagascar,1.0,1.0,1.75,1.75,0.5,0.5,129.25,129.25,3.0,3.0,1.25,1.25,1.25,1.25,110.25,110.25,25.0,25.0,Friendly
1905,2021-06-13,England,Croatia,0.0,0.0,2.4444444444444446,2.2,0.6296296296296297,0.2,39.77777777777778,72.2,71.77999999999997,16.779999999999973,1.5862068965517242,1.0,1.5517241379310345,0.6,41.96551724137931,85.8,-37.25,-11.25,Friendly
3248,2022-11-09,Mexico,Iraq,1.0,-2.0,1.646153846153846,1.4,0.9230769230769231,1.0,54.36923076923077,58.6,89.56999999999994,-9.25,1.150943396226415,1.4,0.8490566037735849,0.6,88.64150943396227,82.4,64.91000000000008,13.470000000000027,Competition
848,2019-09-08,Romania,Malta,1.0,0.0,1.8181818181818181,2.4,0.9090909090909091,1.4,68.72727272727273,70.0,7.0,-4.0,0.6363636363636364,0.4,2.3636363636363638,2.4,78.9090909090909,39.0,11.0,13.0,Friendly
972,2019-10-11,United States,Cuba,-1.0,-1.0,1.368421052631579,1.0,1.1578947368421053,1.2,40.73684210526316,32.8,40.0,53.0,1.8333333333333333,0.2,2.0,4.6,127.08333333333333,71.0,10.0,-13.0,Friendly
531,2019-06-05,Peru,Costa Rica,1.0,1.0,1.125,0.8,1.5,1.6,33.75,45.2,-17.0,-7.0,1.1111111111111112,1.4,2.0,1.4,44.666666666666664,52.2,-10.0,9.0,Competition
663,2019-06-21,Ecuador,Chile,1.0,1.0,1.2727272727272727,0.6,1.2727272727272727,1.8,55.63636363636363,28.6,-1.0,-7.0,1.6666666666666667,2.4,1.3333333333333333,1.2,40.22222222222222,46.4,-9.0,-7.0,Friendly
147,2018-10-16,Laos,Mongolia,1.0,0.0,0.0,0.0,3.0,3.0,77.0,77.0,0.0,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,180.33333333333334,180.33333333333334,2.0,2.0,Competition
4404,2024-03-21,Myanmar,Syria,0.0,-2.0,0.9,1.2,2.45,1.2,134.6,147.6,-80.26999999999998,11.470000000000027,1.0317460317460319,0.8,1.380952380952381,0.8,87.73015873015873,69.2,-82.73000000000002,0.0,Friendly
2130,2021-09-04,Scotland,Moldova,5.0,-2.0,1.3666666666666667,0.8,1.4666666666666666,1.4,65.93333333333334,28.2,-19.230000000000018,-16.660000000000082,0.375,0.4,2.09375,3.2,72.25,52.2,-2.8500000000000227,4.149999999999977,Friendly
3654,2023-06-16,Belarus,Israel,1.0,2.0,1.0222222222222221,0.6,1.6222222222222222,2.0,80.91111111111111,56.0,-84.31999999999994,-4.869999999999891,1.7954545454545454,1.6,1.75,2.2,64.47727272727273,97.2,59.67000000000007,-0.6799999999998363,Friendly
3452,2023-03-21,Tahiti,New Caledonia,0.0,0.0,1.75,2.4,1.625,1.6,154.5,147.6,-5.730000000000018,-0.7300000000000182,1.3076923076923077,0.4,1.5384615384615385,2.4,157.07692307692307,147.6,-32.299999999999955,-35.419999999999845,Competition
2028,2021-07-14,Eswatini,Botswana,0.0,0.0,0.7894736842105263,1.2,1.894736842105263,0.8,98.63157894736842,89.0,-65.75999999999999,-0.7599999999999909,0.5909090909090909,1.0,1.1363636363636365,1.8,96.5909090909091,90.2,-37.180000000000064,-14.180000000000064,Friendly
3255,2022-11-15,Venezuela,Panama,1.0,-1.0,1.1627906976744187,1.2,1.2790697674418605,0.4,37.18604651162791,73.8,-70.82999999999993,-6.279999999999973,1.4,1.2,1.58,1.6,61.44,46.0,50.27999999999997,10.490000000000009,Competition
958,2019-10-10,Oman,Afghanistan,-3.0,-3.0,0.9444444444444444,1.4,0.9444444444444444,1.0,94.22222222222223,102.2,-11.0,-18.0,0.6,0.6,2.2,2.2,131.6,131.6,-10.0,-10.0,Friendly
2810,2022-03-29,Qatar,Slovenia,4.0,-1.0,1.6896551724137931,2.2,1.1206896551724137,0.6,73.37931034482759,58.6,201.91000000000008,6.900000000000091,1.4594594594594594,2.0,0.918918918918919,1.2,83.24324324324324,73.2,-16.579999999999927,4.960000000000036,Competition
3845,2023-09-08,Dominican Republic,Nicaragua,1.0,-1.0,1.0,1.0,1.3636363636363635,2.4,140.0,131.8,-1.8699999999998909,8.710000000000036,1.4102564102564104,1.0,1.4102564102564104,2.6,126.92307692307692,68.8,-41.82999999999993,7.3400000000001455,Friendly
1255,2020-09-04,Romania,Northern Ireland,0.0,0.0,1.5625,1.0,1.125,1.6,69.9375,72.6,5.0,-2.0,1.0,0.6,1.3333333333333333,2.2,49.666666666666664,29.4,-9.0,-13.0,Friendly
4161,2023-11-18,Niger,Tanzania,1.0,-1.0,1.0,0.8,1.8205128205128205,1.0,98.64102564102564,116.4,-95.99000000000001,-28.519999999999982,0.8611111111111112,0.6,1.0277777777777777,0.4,98.27777777777777,92.8,62.460000000000036,26.569999999999936,Friendly
1737,2021-05-25,Oman,Thailand,-1.0,-4.0,1.1111111111111112,0.8,0.9259259259259259,1.0,100.29629629629629,102.8,15.0,14.0,1.5789473684210527,1.4,0.9473684210526315,0.8,121.78947368421052,114.2,49.0,28.0,Competition
2178,2021-09-07,Sudan,Guinea-Bissau,-2.0,1.0,0.9473684210526315,1.0,1.3157894736842106,1.0,94.73684210526316,94.4,19.86999999999989,-1.2700000000002092,1.0625,1.4,1.3125,1.0,87.5,72.2,23.190000000000055,16.190000000000055,Friendly
738,2019-07-12,New Caledonia,Fiji,0.0,2.0,1.8333333333333333,2.0,1.3333333333333333,1.6,163.16666666666666,163.4,-6.0,-6.0,2.125,2.6,0.625,0.4,161.75,165.6,7.0,11.0,Friendly
2462,2021-11-15,Guinea-Bissau,Sudan,4.0,-4.0,1.05,1.0,1.55,2.2,83.3,68.4,27.029999999999973,3.839999999999918,1.0,1.0,1.5217391304347827,2.4,90.8695652173913,64.4,11.670000000000073,-8.199999999999818,Friendly
2944,2022-06-07,Germany,England,1.0,0.0,2.5714285714285716,3.4,1.1666666666666667,0.6,44.666666666666664,74.4,89.52999999999997,8.059999999999945,2.5714285714285716,3.6,0.5476190476190477,0.6,45.904761904761905,73.4,146.71000000000004,6.269999999999982,Friendly
251,2018-11-18,Madagascar,Sudan,-6.0,3.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,102.0,102.0,6.0,6.0,0.0,0.0,1.6666666666666667,1.6666666666666667,64.33333333333333,64.33333333333333,-14.0,-14.0,Friendly
1301,2020-10-07,Luxembourg,Liechtenstein,-1.0,0.0,1.2105263157894737,0.8,1.5789473684210527,2.2,86.26315789473684,46.2,-50.0,-19.0,0.6470588235294118,0.6,2.5294117647058822,2.4,86.94117647058823,84.6,-18.0,-2.0,Competition
460,2019-03-24,Tanzania,Uganda,-1.0,2.0,0.0,0.0,0.5,0.5,115.5,115.5,17.0,17.0,1.25,1.25,0.0,0.0,118.5,118.5,10.0,10.0,Friendly
277,2018-11-20,Argentina,Mexico,1.0,1.0,1.8,1.8,0.2,0.2,53.6,53.6,-1.0,-1.0,0.8,0.8,2.0,2.0,17.6,17.6,-11.0,-11.0,Competition
3200,2022-09-26,San Marino,Estonia,0.0,1.0,0.1,0.0,3.55,1.2,94.525,141.8,-112.17999999999995,-13.149999999999977,0.7272727272727273,1.2,1.75,1.4,68.38636363636364,123.8,-72.59999999999991,8.340000000000146,Friendly
1628,2021-03-26,Chile,Bolivia,0.0,0.0,1.2727272727272727,1.8,1.3181818181818181,1.6,31.954545454545453,28.4,0.0,-6.0,1.0,1.6,2.0526315789473686,2.6,49.89473684210526,38.6,-64.0,-13.0,Competition
761,2019-08-04,Jordan,Bahrain,1.0,-1.0,1.0,1.6,1.0714285714285714,1.4,76.21428571428571,92.8,37.0,33.0,1.3636363636363635,0.8,0.8181818181818182,0.8,94.0,85.6,-2.0,0.0,Friendly
2107,2021-09-02,Ecuador,Paraguay,2.0,-2.0,1.5,1.0,1.4666666666666666,1.8,38.86666666666667,16.6,37.00999999999999,0.0,1.1153846153846154,1.6,1.1538461538461537,1.2,38.92307692307692,28.8,-0.9800000000000182,0.0,Friendly
3518,2023-03-25,Scotland,Cyprus,2.0,0.0,1.4565217391304348,2.0,1.2826086956521738,0.8,65.71739130434783,47.6,35.52999999999997,6.869999999999891,0.8,1.4,1.8444444444444446,2.2,71.93333333333334,71.4,-96.18000000000006,-2.269999999999982,Friendly
842,2019-09-07,Canada,Cuba,0.0,4.0,3.75,3.75,1.5,1.5,117.75,117.75,7.0,7.0,2.2,1.4,1.7,3.2,136.9,105.4,21.0,7.0,Friendly
836,2019-09-07,England,Bulgaria,0.0,3.0,1.7777777777777777,2.2,1.0,1.0,14.11111111111111,19.4,32.0,28.0,1.2222222222222223,1.2,1.1111111111111112,1.4,77.44444444444444,90.2,3.0,-9.0,Friendly
2464,2021-11-15,Switzerland,Bulgaria,-1.0,0.0,1.95,1.4,1.075,0.2,43.775,48.8,36.799999999999955,12.430000000000064,0.8823529411764706,1.8,1.5,1.2,55.76470588235294,87.0,-65.8900000000001,15.279999999999973,Friendly
4366,2024-01-29,Iraq,Jordan,0.0,0.0,1.2777777777777777,1.8,0.9027777777777778,1.0,85.58333333333333,74.8,91.98000000000002,16.25,1.3134328358208955,1.8,1.1343283582089552,2.0,89.6268656716418,62.8,80.63000000000011,0.0,Friendly
3183,2022-09-25,Wales,Poland,0.0,0.0,1.1111111111111112,1.2,1.0444444444444445,1.6,38.955555555555556,10.2,46.13000000000011,-5.949999999999818,1.8,1.0,1.1555555555555554,2.4,50.422222222222224,8.0,8.180000000000064,1.9800000000000182,Friendly
3699,2023-06-19,Republic of Ireland,Gibraltar,1.0,1.0,1.0816326530612246,1.2,0.9387755102040817,1.4,58.734693877551024,79.6,-47.690000000000055,-3.880000000000109,0.44680851063829785,0.6,2.765957446808511,1.8,89.29787234042553,81.2,-45.27999999999997,2.560000000000059,Friendly
2816,2022-03-29,Togo,Benin,2.0,0.0,0.9523809523809523,1.6,1.0952380952380953,0.6,95.71428571428571,83.8,-2.759999999999991,42.289999999999964,1.0740740740740742,1.8,0.7037037037037037,0.4,89.0,119.2,6.529999999999973,-8.279999999999973,Competition
2310,2021-10-10,Maldives,Sri Lanka,0.0,0.0,0.875,0.6,1.875,2.2,136.0,127.6,-19.700000000000045,-10.009999999999991,0.6842105263157895,0.8,2.5789473684210527,2.4,134.73684210526315,119.2,-41.460000000000036,-6.530000000000086,Friendly
1164,2019-11-18,Malta,Norway,3.0,-2.0,0.4666666666666667,0.0,2.6,3.0,68.73333333333333,42.6,-4.0,-15.0,1.6,1.8,0.8,0.6,58.93333333333333,69.4,35.0,12.0,Friendly
564,2019-06-07,Malaysia,Timor-Leste,1.0,-1.0,1.9230769230769231,1.6,0.8461538461538461,1.2,142.6153846153846,125.2,15.0,2.0,1.2,1.2,4.2,4.2,146.2,146.2,1.0,1.0,Friendly
4105,2023-11-16,Chile,Paraguay,1.0,1.0,1.1016949152542372,0.6,1.2542372881355932,1.2,38.79661016949152,38.2,-65.25,-6.569999999999936,0.8823529411764706,0.6,1.2352941176470589,0.4,36.96078431372549,60.4,-44.92000000000007,-8.570000000000164,Friendly
2959,2022-06-08,Bahrain,Bangladesh,0.0,2.0,1.52,1.2,0.86,1.0,98.08,121.8,82.54999999999995,-1.0599999999999454,0.75,0.6,1.15625,1.0,154.0,172.0,-0.01999999999998181,-3.8600000000000136,Friendly
1858,2021-06-08,Grenada,Montserrat,0.0,0.0,1.0,1.4,2.0,1.2,138.375,142.4,37.57000000000005,49.57000000000005,1.1,0.6,1.0,1.2,127.1,99.2,49.0,9.0,Friendly
3547,2023-03-27,Guinea-Bissau,Nigeria,2.0,3.0,1.0344827586206897,1.8,1.4482758620689655,1.6,84.3103448275862,90.0,10.769999999999982,0.15000000000009095,1.297872340425532,0.6,1.0,2.0,81.61702127659575,61.4,84.31999999999994,-9.690000000000055,Friendly
4157,2023-11-18,Antigua and Barbuda,Puerto Rico,2.0,4.0,1.4210526315789473,1.6,2.6315789473684212,3.0,157.89473684210526,179.4,-32.700000000000045,-27.710000000000036,2.238095238095238,2.6,1.4285714285714286,1.4,164.9047619047619,160.0,53.23000000000002,22.82000000000005,Friendly
726,2019-07-07,United States,Mexico,6.0,0.0,1.5625,2.8,1.0625,0.8,46.1875,85.4,-13.0,-11.0,2.0714285714285716,3.0,1.4285714285714286,0.8,44.785714285714285,90.4,-3.0,8.0,Friendly
632,2019-06-14,Madagascar,Mauritania,1.0,0.0,1.1428571428571428,1.0,1.5714285714285714,1.8,94.14285714285714,98.8,4.0,-2.0,1.1666666666666667,1.0,1.5,1.8,96.0,104.8,22.0,5.0,Competition
4015,2023-10-14,Slovenia,Finland,-2.0,-1.0,1.4615384615384615,2.2,0.9807692307692307,1.0,78.71153846153847,111.6,-0.9600000000000364,1.9800000000000182,1.152542372881356,2.0,1.0508474576271187,0.2,56.66101694915254,90.4,55.47000000000003,13.759999999999991,Friendly
3085,2022-07-07,Angola,Seychelles,-4.0,-1.0,1.391304347826087,1.8,0.8695652173913043,1.0,95.82608695652173,114.2,49.25999999999999,13.539999999999964,0.5,0.8,2.625,1.4,134.25,164.2,-49.059999999999945,-2.5699999999999363,Friendly
497,2019-03-26,Bosnia and Herzegovina,Greece,1.0,2.0,1.0,0.8,0.42857142857142855,0.4,35.714285714285715,40.0,20.0,4.0,0.8571428571428571,0.8,0.7142857142857143,0.6,83.85714285714286,88.4,-8.0,-5.0,Friendly
895,2019-09-10,Dominican Republic,El Salvador,1.0,-1.0,0.8333333333333334,0.4,1.6666666666666667,2.0,160.0,151.6,-12.0,-17.0,1.1666666666666667,0.6,1.1666666666666667,1.2,93.0,52.2,10.0,15.0,Friendly
3854,2023-09-08,Mali,South Sudan,1.0,-1.0,1.5263157894736843,2.2,0.5526315789473685,0.4,92.3157894736842,97.2,70.75,-5.869999999999891,0.68,0.8,1.56,1.6,106.12,95.4,-30.639999999999986,15.550000000000068,Friendly
2449,2021-11-14,Spain,Sweden,-1.0,-1.0,2.341463414634146,2.0,0.7560975609756098,0.6,42.51219512195122,52.4,107.66000000000008,7.220000000000027,1.5116279069767442,1.6,1.0465116279069768,1.0,54.674418604651166,75.8,53.690000000000055,11.900000000000091,Friendly
1583,2021-03-24,Finland,Bosnia and Herzegovina,1.0,1.0,1.2692307692307692,1.6,0.9615384615384616,0.8,59.23076923076923,37.0,38.0,12.0,1.2083333333333333,0.2,1.375,2.0,46.666666666666664,17.6,-28.0,-2.0,Friendly
3209,2022-09-27,Ecuador,Japan,0.0,0.0,1.3404255319148937,0.6,1.1914893617021276,0.8,36.148936170212764,29.2,87.74000000000001,5.1099999999999,2.1923076923076925,2.2,0.7115384615384616,0.6,68.11538461538461,60.0,162.69000000000005,1.25,Friendly
402,2019-03-21,Belgium,Russia,0.0,2.0,2.3333333333333335,2.0,1.1666666666666667,1.4,23.5,20.2,10.0,10.0,0.8,0.8,1.2,1.2,24.4,24.4,23.0,23.0,Friendly
4449,2024-03-22,Romania,Northern Ireland,2.0,2.0,1.4821428571428572,1.8,1.0892857142857142,0.2,72.25,90.4,-43.48000000000002,2.5399999999999636,0.9622641509433962,1.0,1.3018867924528301,1.2,64.24528301886792,90.2,-166.94000000000005,-36.11000000000013,Competition
1652,2021-03-28,Greece,Honduras,0.0,0.0,1.0384615384615385,1.0,1.0,0.4,79.88461538461539,91.6,-23.0,0.0,1.6666666666666667,1.8,1.4,0.8,76.4,114.4,-1.0,8.0,Competition
1555,2020-12-09,United States,El Salvador,0.0,2.0,1.8461538461538463,3.0,1.0384615384615385,0.6,54.53846153846154,78.2,34.0,12.0,1.1176470588235294,1.0,0.9411764705882353,0.4,108.17647058823529,144.6,14.0,4.0,Competition
1557,2021-01-18,Kuwait,Palestine,0.0,0.0,1.3888888888888888,1.6,1.2222222222222223,1.6,101.0,109.6,47.0,30.0,0.8333333333333334,0.6,1.1111111111111112,1.0,102.61111111111111,108.4,-4.0,2.0,Competition
3252,2022-11-11,South Korea,Iceland,0.0,-1.0,1.86,1.8,0.76,1.0,70.0,63.8,139.01999999999998,-0.18000000000006366,1.0769230769230769,1.0,1.75,0.8,58.65384615384615,92.0,-86.58999999999992,3.560000000000173,Competition
1496,2020-11-15,Chad,Guinea,0.0,-3.0,0.375,0.4,1.375,1.4,115.375,102.6,-13.0,-7.0,1.0666666666666667,1.4,1.1333333333333333,1.2,101.13333333333334,103.8,-11.0,8.0,Friendly
3925,2023-09-12,Japan,Turkey,0.0,0.0,2.1587301587301586,3.2,0.7619047619047619,1.0,60.82539682539682,28.8,203.96000000000004,2.880000000000109,1.8035714285714286,1.6,1.2142857142857142,1.2,68.0,70.0,29.470000000000027,19.089999999999918,Competition
3741,2023-06-22,Maldives,Bhutan,-2.0,0.0,1.0,1.2,1.8275862068965518,1.4,149.89655172413794,177.8,-26.82000000000005,-4.32000000000005,0.4444444444444444,0.6,2.5555555555555554,2.8,186.44444444444446,185.8,-21.039999999999964,-6.039999999999964,Friendly
3976,2023-10-12,Croatia,Turkey,0.0,1.0,1.6721311475409837,2.4,1.1967213114754098,0.4,40.49180327868852,56.8,99.54999999999995,14.930000000000064,1.8070175438596492,1.6,1.263157894736842,1.8,67.15789473684211,55.0,29.470000000000027,19.089999999999918,Friendly
1770,2021-06-02,Dominica,Anguilla,0.0,0.0,0.7777777777777778,0.4,2.3333333333333335,2.8,141.77777777777777,136.6,-33.0,-13.0,0.3333333333333333,0.4,5.555555555555555,5.6,155.22222222222223,156.4,-47.0,-28.0,Friendly
2699,2022-03-24,Australia,Japan,2.0,-3.0,2.0833333333333335,1.6,0.5,1.0,94.41666666666667,65.4,53.88000000000011,-9.1099999999999,2.1904761904761907,1.6,0.7142857142857143,0.2,71.33333333333333,66.4,139.52999999999997,11.069999999999936,Friendly
502,2019-05-26,Malawi,Seychelles,-1.0,1.0,0.16666666666666666,0.2,1.1666666666666667,0.8,74.83333333333333,80.6,-25.0,-25.0,0.4,0.4,4.0,4.0,69.2,69.2,-5.0,-5.0,Friendly
2341,2021-10-12,Ukraine,Bosnia and Herzegovina,2.0,-1.0,1.3611111111111112,1.4,1.4166666666666667,1.8,43.75,40.8,52.069999999999936,5.429999999999836,1.121212121212121,1.2,1.2424242424242424,1.0,51.21212121212121,79.8,-46.700000000000045,0.43000000000006366,Friendly
3776,2023-07-08,South Africa,Botswana,-4.0,-5.0,1.25,1.6,0.7916666666666666,1.2,97.91666666666667,108.4,42.49000000000001,19.90000000000009,0.6756756756756757,0.8,1.0,1.2,103.35135135135135,116.4,-36.63000000000011,-4.0900000000001455,Friendly
829,2019-09-06,Cyprus,Kazakhstan,0.0,-2.0,1.1,1.2,1.4,1.4,60.8,70.0,-4.0,-3.0,1.4545454545454546,1.6,1.2727272727272727,1.4,107.36363636363636,94.4,4.0,12.0,Friendly
1170,2019-11-18,Jamaica,Guyana,-2.0,-2.0,2.2941176470588234,4.0,0.8235294117647058,0.0,113.58823529411765,163.8,41.0,16.0,2.25,2.2,1.6666666666666667,1.8,132.5,137.6,33.0,16.0,Friendly
4280,2024-01-06,Mali,Guinea-Bissau,0.0,0.0,1.627906976744186,2.4,0.5581395348837209,0.6,95.97674418604652,123.8,89.75,11.740000000000009,1.0,0.8,1.3529411764705883,0.8,86.05882352941177,96.2,38.84999999999991,28.079999999999927,Competition
915,2019-09-10,Sudan,Chad,-1.0,-1.0,1.1666666666666667,1.4,1.8333333333333333,2.0,102.66666666666667,94.6,-22.0,-8.0,1.0,1.0,3.0,3.0,129.0,129.0,0.0,0.0,Friendly
4254,2023-11-23,Solomon Islands,American Samoa,-2.0,0.0,2.217391304347826,1.4,1.434782608695652,0.4,163.47826086956522,168.2,35.6099999999999,4.0,0.2,0.2,9.0,9.0,162.0,162.0,-7.730000000000018,-7.730000000000018,Friendly
1070,2019-11-13,Senegal,Congo,0.0,2.0,1.4,0.8,0.4,0.4,86.8,52.8,48.0,31.0,1.2,1.2,1.4,1.4,131.0,131.0,-27.0,-27.0,Friendly
1247,2020-09-03,Finland,Wales,0.0,0.0,1.2777777777777777,1.8,0.8333333333333334,1.6,71.05555555555556,79.4,31.0,1.0,1.1875,1.4,1.0,0.4,44.75,56.4,-12.0,10.0,Friendly
141,2018-10-16,Colombia,Costa Rica,0.0,5.0,2.0,2.0,1.0,1.0,21.333333333333332,21.333333333333332,4.0,4.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,2.6666666666666665,42.333333333333336,42.333333333333336,-11.0,-11.0,Competition
2292,2021-10-09,Uzbekistan,Malaysia,1.0,0.0,1.3703703703703705,1.4,1.0740740740740742,1.2,81.37037037037037,91.0,37.42000000000007,1.4200000000000728,1.9285714285714286,0.4,1.1428571428571428,2.4,133.10714285714286,92.4,69.80999999999995,0.7899999999999636,Competition
263,2018-11-19,Andorra,Latvia,5.0,1.0,0.3333333333333333,0.4,1.5,1.8,104.16666666666667,109.6,-11.0,-11.0,0.4,0.4,1.2,1.2,110.8,110.8,-11.0,-11.0,Friendly
990,2019-10-13,Belarus,Netherlands,-2.0,-3.0,1.0,0.4,0.8461538461538461,1.0,96.0,54.4,-12.0,-7.0,2.3846153846153846,2.8,1.0769230769230769,1.0,23.307692307692307,31.8,46.0,32.0,Friendly
3955,2023-10-12,Colombia,Uruguay,-1.0,1.0,1.309090909090909,1.2,0.8,0.2,32.30909090909091,38.0,61.91000000000008,12.13000000000011,1.471698113207547,2.4,0.9433962264150944,1.0,35.77358490566038,80.4,6.130000000000109,5.680000000000064,Friendly
567,2019-06-08,Croatia,Wales,1.0,0.0,1.25,1.8,1.875,1.6,38.25,56.8,-9.0,0.0,1.125,0.8,1.25,0.6,33.625,44.4,-11.0,-11.0,Friendly
1859,2021-06-08,El Salvador,Antigua and Barbuda,0.0,0.0,1.1,1.0,1.15,1.6,110.2,111.4,12.0,8.0,1.7,1.2,2.7,2.8,151.7,142.8,7.019999999999982,0.01999999999998181,Friendly
4421,2024-03-21,Ethiopia,Lesotho,1.0,0.0,1.0263157894736843,0.4,1.1578947368421053,0.8,101.57894736842105,101.4,28.539999999999964,-0.4500000000000455,0.7073170731707317,0.2,1.5365853658536586,0.8,115.29268292682927,78.8,-22.730000000000018,12.170000000000073,Competition
3594,2023-03-28,Switzerland,Israel,-3.0,0.0,1.830188679245283,2.0,1.1886792452830188,1.8,41.43396226415094,34.2,58.01999999999998,19.09999999999991,1.8372093023255813,2.0,1.7209302325581395,1.8,65.69767441860465,108.0,59.67000000000007,-0.6799999999998363,Friendly
4454,2024-03-23,Canada,Trinidad and Tobago,2.0,0.0,2.3076923076923075,2.2,1.0384615384615385,2.4,72.73076923076923,61.2,147.95000000000005,0.8300000000001546,1.3488372093023255,1.0,1.6046511627906976,1.4,92.93023255813954,47.8,-35.950000000000045,10.809999999999945,Friendly
1606,2021-03-25,Trinidad and Tobago,Guyana,0.0,0.0,1.2,3.0,2.1333333333333333,3.2,67.86666666666666,76.6,-63.0,-25.0,2.1538461538461537,2.2,1.6153846153846154,2.0,125.76923076923077,108.8,33.0,16.0,Friendly
2380,2021-11-11,Ethiopia,Ghana,3.0,-1.0,1.0,0.8,0.9473684210526315,1.2,102.21052631578948,78.0,48.74000000000001,13.329999999999927,1.3,1.0,0.7,0.6,90.2,94.0,-12.700000000000045,-13.960000000000036,Friendly
1917,2021-06-15,Iran,Iraq,0.0,0.0,2.75,4.2,0.5416666666666666,0.2,93.04166666666667,108.6,28.519999999999982,7.519999999999982,1.3714285714285714,2.4,0.7428571428571429,0.6,99.71428571428571,139.0,78.81999999999994,4.819999999999936,Friendly
2149,2021-09-05,Belarus,Wales,0.0,2.0,1.1785714285714286,1.6,1.6428571428571428,3.2,85.21428571428571,70.4,-29.210000000000036,3.7899999999999636,0.9393939393939394,0.6,0.9696969696969697,1.2,37.57575757575758,23.0,31.289999999999964,-3.0699999999999363,Friendly
2406,2021-11-12,Djibouti,Algeria,3.0,0.0,0.625,0.4,2.5,3.8,104.875,72.8,16.57000000000005,-6.339999999999918,2.6129032258064515,4.8,0.5806451612903226,0.6,85.38709677419355,126.6,155.6199999999999,11.929999999999836,Friendly
562,2019-06-07,Tunisia,Iraq,0.0,-4.0,1.5714285714285714,1.6,0.8571428571428571,1.2,94.0,83.8,-5.0,-10.0,1.2,1.4,1.1,0.6,83.2,91.2,-3.0,0.0,Competition
1317,2020-10-08,Iceland,Romania,2.0,-3.0,1.0909090909090908,1.0,1.6363636363636365,1.4,54.13636363636363,64.4,-6.0,5.0,1.6111111111111112,1.0,1.1666666666666667,2.2,65.61111111111111,27.0,-15.0,-15.0,Friendly
1435,2020-11-12,Serbia,Scotland,-1.0,-4.0,1.6666666666666667,1.0,1.380952380952381,1.4,54.904761904761905,39.0,27.0,-8.0,1.5263157894736843,1.4,1.631578947368421,0.6,77.10526315789474,87.2,-16.0,22.0,Friendly
3488,2023-03-24,Uzbekistan,Bolivia,0.0,0.0,1.6153846153846154,1.4,0.9743589743589743,0.4,89.17948717948718,65.8,62.98000000000002,23.430000000000064,1.0930232558139534,0.4,2.0,2.6,37.97674418604651,17.2,-81.72000000000003,-27.930000000000064,Competition
3365,2022-11-30,Australia,Denmark,-1.0,0.0,1.7878787878787878,1.0,0.6363636363636364,0.8,83.72727272727273,52.4,57.72000000000003,26.430000000000064,2.0980392156862746,1.2,0.7843137254901961,0.8,49.19607843137255,17.4,86.56999999999994,12.970000000000027,Friendly
1649,2021-03-27,Slovakia,Malta,1.0,0.0,1.5714285714285714,1.0,1.0476190476190477,1.0,50.142857142857146,65.6,-15.0,-1.0,0.88,1.8,2.0,1.0,90.56,121.8,23.0,34.0,Friendly
